1	ACOT7
2	APEH
3	ARMC10
6	BLVRA
8	CRYM
10	ENO2
12	GARS
13	GDI1
14	GDI2
15	GOT1
16	HSPA4
18	HSPH1
19	LDHA
20	LDHB
21	MDH1
24	PGM2L1
25	PPP1R7
27	PPP3CB
32	TIPRL
34	A0A0A6YYH3
4	ATG3
5	ATP1B3
7	CPE
9	CSNK2A2
11	ETFA
17	HSPD1
22	OSTF1
23	P4HB
26	PTPA
28	RAB31
29	RAD23A
31	SRM
33	TRIM2
30	RANBP1
