ABI1	ACLY
ABI1	ACOT9
ABI1	AGPAT3
ABI1	ANK3
ABI1	AP1M1
ABI1	AP2M1
ABI1	AP3D1
ABI1	ARL6IP5
ABI1	ARPC1A
ABI1	ATCAY
ABI1	ATP1A1
ABI1	ATP1A3
ABI1	ATP2A2
ABI1	ATP2B1
ABI1	ATP2B2
ABI1	ATP2B3
ABI1	ATP6V0A1
ABI1	ATP8A1
ABI1	ATP9A
ABI1	BRI3BP
ABI1	BSCL2
ABI1	BSN
ABI1	C2
ABI1	CA2
ABI1	CACNA2D3
ABI1	CADPS
ABI1	CASKIN1
ABI1	CD47
ABI1	CDC23
ABI1	CDC42BPB
ABI1	CDS2
ABI1	CIT
ABI1	CLTC
ABI1	CNTNAP1
ABI1	CNTNAP2
ABI1	CYFIP2
ABI1	DCTN1
ABI1	DGKB
ABI1	DMXL2
ABI1	DOCK3
ABI1	DPP10
ABI1	EEA1
ABI1	EIF4A2
ABI1	EIF4H
ABI1	ENDOD1
ABI1	EPHA4
ABI1	ESYT2
ABI1	GABBR2
ABI1	GABRA1
ABI1	GABRG2
ABI1	GAK
ABI1	GLIPR2
ABI1	GNAZ
ABI1	GNPDA1
ABI1	GPM6B
ABI1	GPR158
ABI1	HSDL1
ABI1	HYOU1
ABI1	IARS2
ABI1	ICAM5
ABI1	IPO7
ABI1	ITPR1
ABI1	KCNMA1
ABI1	L1CAM
ABI1	LGI1
ABI1	ADGRL1
ABI1	LRPPRC
ABI1	LSM3
ABI1	MAL2
ABI1	MBOAT7
ABI1	MT-ATP6
ABI1	MT-CO1
ABI1	MT-ND1
ABI1	MT-ND2
ABI1	MT-ND4
ABI1	MT-ND5
ABI1	F6WFU6
ABI1	MYADM
ABI1	MYH10
ABI1	MYO5A
ABI1	NBEA
ABI1	NCEH1
ABI1	NCOA2
ABI1	NEFH
ABI1	NFASC
ABI1	NNT
ABI1	NPM1
ABI1	NRXN3
ABI1	OGDHL
ABI1	PAFAH1B1
ABI1	PCLO
ABI1	PHYHIP
ABI1	PHYHIPL
ABI1	J3KN10
ABI1	PLCL2
ABI1	PLP1
ABI1	PLXNA1
ABI1	PLXNA4
ABI1	PPME1
ABI1	PREPL
ABI1	PSMA7
ABI1	PSMB2
ABI1	PSMB3
ABI1	RAB3C
ABI1	RMND1
ABI1	RPL27A
ABI1	RPS25
ABI1	RPSA
ABI1	RTN4
ABI1	RYR2
ABI1	G5E933
ABI1	SCAMP5
ABI1	SCN2A
ABI1	F8VWM7
ABI1	SEPTIN6
ABI1	SLC12A2
ABI1	SLC12A5
ABI1	SLC17A7
ABI1	SLC1A2
ABI1	SLC1A4
ABI1	SLC24A2
ABI1	SLC25A3
ABI1	SLC25A4
ABI1	SLC25A5
ABI1	SLC25A6
ABI1	SLC32A1
ABI1	SLC4A10
ABI1	SLC4A4
ABI1	SLC6A1
ABI1	SLC6A17
ABI1	SLC8A1
ABI1	SLC8A2
ABI1	SPTB
ABI1	SPTBN2
ABI1	SRSF1
ABI1	SRSF3
ABI1	STXBP5
ABI1	SUCLG1
ABI1	SURF4
ABI1	SV2A
ABI1	SV2B
ABI1	SYNJ1
ABI1	TECR
ABI1	TMEM33
ABI1	UBR4
ABI1	VPS13A
ABI1	VPS26B
ABI1	WDR7
ABI1	XPO7
ACLY	ACOT9
ACLY	ANK3
ACLY	ANKMY2
ACLY	AP1M1
ACLY	AP2M1
ACLY	AP3D1
ACLY	ARL6IP5
ACLY	ATCAY
ACLY	ATP1A1
ACLY	ATP1A3
ACLY	ATP2A2
ACLY	ATP2B1
ACLY	ATP2B2
ACLY	ATP2B3
ACLY	ATP6V0A1
ACLY	ATP8A1
ACLY	ATP9A
ACLY	BAG6
ACLY	BSCL2
ACLY	BSN
ACLY	C2
ACLY	CADPS
ACLY	CAMLG
ACLY	CASKIN1
ACLY	CDC23
ACLY	CDC42BPB
ACLY	CDS2
ACLY	CIT
ACLY	CKAP5
ACLY	CLIP2
ACLY	CLTC
ACLY	CNTNAP1
ACLY	CNTNAP2
ACLY	CUL4B
ACLY	CUL5
ACLY	CYFIP2
ACLY	DCTN1
ACLY	DGKB
ACLY	DMXL2
ACLY	DOCK3
ACLY	DPP10
ACLY	EEA1
ACLY	EIF4A2
ACLY	EPHA4
ACLY	ESYT2
ACLY	GABBR2
ACLY	GABRA1
ACLY	GABRG2
ACLY	GAK
ACLY	GLIPR2
ACLY	GNAZ
ACLY	GPR158
ACLY	HNRNPK
