1	NAXE
2	BCL2L13
3	BID
7	CMPK1
11	FDPS
12	GMFB
15	PAK1
20	RAB23
21	RAB5A
23	RAB5C
24	RAB6A
27	UBE2M
28	UBE2N
29	UCHL1
30	YWHAB
31	YWHAE
33	YWHAQ
34	YWHAZ
5	CALB1
4	C1QBP
6	CCAR1
9	EEF1B2
22	RAB5B
32	YWHAH
13	K7EK78
25	RAB6B
8	DIRAS2
10	PRXL2A
17	PSMA1
18	PSMA5
19	PSMB7
14	PA2G4
26	RTN3
