1	ACAD9
65	KNDC1
2	ACTN4
4	AGRN
5	AHNAK
9	ANKFY1
12	AQP4
19	COL4A2
21	COL6A3
23	COPB1
25	CTNNA2
27	CTNND2
33	DLST
34	DSP
35	E9PEB9
38	EFTUD2
44	ERLIN2
50	FLNA
61	IQGAP1
66	KTN1
67	LAMB2
68	LAMC1
69	LRP1
76	MMS19
78	MTHFD1
79	MYH14
80	MYH9
81	MYO18A
87	NUMA1
97	PLEC
100	PLPP3
103	PRKCA
104	PRKDC
105	PRODH
107	PTPRA
108	RPN1
113	SESTD1
114	SLC1A3
116	SLC3A2
123	SPTAN1
124	SPTBN1
126	STXBP3
133	TINAGL1
134	TLN1
137	TNPO1
141	TRIO
146	XRCC5
147	XRCC6
3	ADD1
24	COPG1
32	DHX9
37	EEF2
42	EIF3B
48	FARP1
115	SLC25A20
7	ANK1
8	ANK2
10	APP
13	ATP1A2
14	ATP6V1F
15	ATP6V1G2
17	BZW1
20	COL6A1
22	COPA
26	CTNNB1
28	DARS
29	DCLK2
31	DDX39B
36	DYNC1H1
41	EIF3A
43	EPRS
45	ETF1
47	FABP3
49	FASN
51	FN3K
52	FYN
53	GAD1
54	GBE1
56	GPR37L1
57	HAPLN4
59	HNRNPU
62	ISCA1
63	KIF1A
70	LYPLAL1
71	MACF1
72	MAG
73	MARC2
74	MFN2
77	MPP6
82	NCAM1
83	NCAM2
84	NEDD8-MDP1
85	NRCAM
91	PC
93	PCSK1N
94	PFDN4
95	PFDN5
98	PODXL
99	POR
101	PPP3CA
102	PRDX3
106	PRPF8
109	RPN2
110	RUVBL2
117	SNCA
118	SNCB
119	SNCG
120	SND1
125	STOML2
127	SULT4A1
128	SVIP
130	TARS
132	TGM2
135	TLN2
138	TNR
139	TOMM40
140	TPR
143	UBA6
144	WBP2
145	XPO1
148	YKT6
89	OSBPL1A
90	PARP1
6	AK4
55	GPC1
60	IPO5
64	KIF5B
92	PCBP1
96	PFKL
121	SORT1
131	TFG
136	TMOD2
142	TTLL12
122	A0A0A0MS37
88	OMG
16	BASP1
18	CNTN1
46	ETFDH
129	TARDBP
30	DDX1
40	EIF2S1
112	SEPTIN8
111	SEC31A
75	MMAB
58	HNRNPH1
86	NSFL1C
