ARCN1	ARL1
ARCN1	ARL8B
ARCN1	DDOST
ARCN1	IDH1
ARCN1	MAP4
ARCN1	RAB1A
ARCN1	RAB1B
ARCN1	RAB21
ARCN1	RAP2C
ARCN1	RBBP4
ARCN1	TJP1
ARCN1	TMED2
ARL1	ARL8B
ARL1	CORO2B
ARL1	CRYZ
ARL1	DDOST
ARL1	DNAJC11
ARL1	EPM2AIP1
ARL1	IDH1
ARL1	MAP4
ARL1	PSMD3
ARL1	RAB14
ARL1	RAB1A
ARL1	RAB1B
ARL1	RAB21
ARL1	RAB35
ARL1	RAB4A
ARL1	RAB4B
ARL1	RAP2C
ARL1	RBBP4
ARL1	TJP1
ARL1	TMED2
ARL8B	BPIFB4
ARL8B	CORO1C
ARL8B	CORO2B
ARL8B	CRYZ
ARL8B	DDOST
ARL8B	DNAJC11
ARL8B	EPM2AIP1
ARL8B	IDH1
ARL8B	MAP4
ARL8B	MAPK1
ARL8B	PSMD3
ARL8B	RAB14
ARL8B	RAB1A
ARL8B	RAB1B
ARL8B	RAB21
ARL8B	RAB2A
ARL8B	RAB35
ARL8B	RAB4A
ARL8B	RAB4B
ARL8B	RAP2C
ARL8B	RBBP4
ARL8B	TJP1
ARL8B	TMED2
ATG7	PSMD3
ATG7	RAB1B
CORO1C	DDOST
CORO1C	DNAJC11
CORO1C	IDH1
CORO1C	RAB14
CORO1C	RAB1A
CORO1C	RAB1B
CORO1C	RAB21
CORO1C	RAB2A
CORO1C	RAB35
CORO1C	RAB4A
CORO1C	RAB4B
CORO2B	RAB1A
CORO2B	RAB1B
CORO2B	RAB21
CORO2B	RAB35
CRYZ	DDOST
CRYZ	IDH1
CRYZ	RAB1A
CRYZ	RAB1B
CRYZ	RAB21
CRYZ	RAB4A
CRYZ	RBBP4
CRYZ	TJP1
DDOST	DNAJC11
DDOST	EPM2AIP1
DDOST	IDH1
DDOST	MAP4
DDOST	PSMD3
DDOST	RAB21
DDOST	RAB35
DDOST	RAB4A
DDOST	RAP2C
DDOST	RBBP4
DDOST	TJP1
DDOST	TMED2
DNAJC11	RAB14
DNAJC11	RAB1A
DNAJC11	RAB1B
DNAJC11	RAB35
DNAJC11	RAB4A
DNAJC11	TJP1
EPM2AIP1	IDH1
EPM2AIP1	MAP4
EPM2AIP1	RAB14
EPM2AIP1	RAB1A
EPM2AIP1	RAB1B
EPM2AIP1	RAB21
EPM2AIP1	RAB35
EPM2AIP1	RAB4A
EPM2AIP1	RBBP4
EPM2AIP1	TJP1
EPM2AIP1	TMED2
IDH1	MAP4
IDH1	MAPK1
IDH1	RAB14
IDH1	RAB1A
IDH1	RAB1B
IDH1	RAB21
IDH1	RAB2A
IDH1	RAB35
IDH1	RAB4A
IDH1	RAB4B
IDH1	RBBP4
IDH1	TJP1
MAP4	RAB14
MAP4	RAB1A
MAP4	RAB1B
MAP4	RAB21
MAP4	RAB2A
MAP4	RAB35
MAP4	RAB4A
MAP4	RBBP4
MAP4	TJP1
MAPK1	RAB14
MAPK1	RAB1A
MAPK1	RAB1B
MAPK1	RAB21
MAPK1	RAB2A
MAPK1	RAB4B
PSMD3	RAB1B
PSMD3	RAB21
PSMD3	RAB35
PSMD3	TJP1
PSMD3	TMED2
RAB14	RAB1A
RAB14	RAB1B
RAB14	RAB21
RAB14	RAB2A
RAB14	RAB35
RAB14	RAB4A
RAB14	RAB4B
RAB1A	RAB1B
RAB1A	RAB21
RAB1A	RAB2A
RAB1A	RAB35
RAB1A	RAB4A
RAB1A	RAB4B
RAB1A	RBBP4
RAB1A	TJP1
RAB1B	RAB21
RAB1B	RAB2A
RAB1B	RAB35
RAB1B	RAB4A
RAB1B	RAB4B
RAB1B	RBBP4
RAB1B	TJP1
RAB21	RAB35
RAB21	RAB4A
RAB21	RAB4B
RAB21	RAP2C
RAB21	RBBP4
RAB21	TJP1
RAB21	TMED2
RAB2A	RAB35
RAB2A	RAB4A
RAB2A	RAB4B
RAB35	RAB4A
RAB35	RAB4B
RAB35	TJP1
RAB4A	RAB4B
RAB4A	RAP2C
RAB4A	TJP1
RAP2C	RBBP4
RAP2C	TJP1
RAP2C	TMED2
RBBP4	TJP1
RBBP4	TMED2
TJP1	TMED2
