ALDH2	0.344054389687737
ALDH6A1	0.0120367602006165
ALDH7A1	0.0867585537450775
ALDH9A1	0.480567913256254
AP2S1	-0.178274633635085
ARRB1	0.63768285566407
CAMKV	-0.0398081928424057
CCDC92	-0.335384586720181
CPNE6	0.24957221479838
CRK	0.510598727079006
CRTC1	-0.332916826244882
DDAH1	0.00735089215798939
DYNLRB1	-0.0427213478310079
EIF4G1	-0.391266683005937
ENO1	0.51232525411388
GRHPR	0.281029708157201
HEBP2	1.37117579927011
HSD17B10	0.565760429884848
P08107	0.180739063365069
HSPA5	0.192681559674611
LAP3	0.599021007648197
MAP1S	-0.0169404522083973
NADK2	0.398493094947895
PAICS	0.0524732042770274
PGD	0.496304377162185
PHLDB1	0.727460547456471
RDH11	-0.117530727969987
SLC25A22	-0.1211516031665
TKT	0.652349725836008
WASL	0.109211834370447
