A0A087WZW8	0.314881695804
ACYP2	0.144526347226
ALDH3A2	0.243102410891
ANXA11	0.0544593215758
ANXA7	0.195660073008
CACYBP	0.147083333389
DPYSL2	0.025230933234
DPYSL3	0.0712570557774
EIF3L	0.0240653019038
ETFB	0.147141999268
FAF2	0.222483470025
FTH1	0.131199658521
HNRNPL	0.822844193895
HP	0.362741208137
HSP90AA1	0.016435158982
HSP90AB1	0.673957912757
HSP90AB4P	0.312069432482
HSP90B1	0.149594853385
HSPA6	0.00029594631228
ITGB8	0.023327762056
PPIB	0.143597928463
PPIL1	0.320706413638
PPP5C	0.304359966733
PRPSAP2	0.14846321545
RAB27B	0.120166071475
RUBCNL	0.018418855685
S100A13	0.0769001639404
SH3BGRL2	0.13237434619
SOD2	0.0927131562494
SRI	0.0438277801989
STIP1	0.140828167657
STX4	0.0262222315238
TK2	0.00579324284343
TMEM30A	0.327857192718
