NAXE	0.414027549685454
BCL2L13	0.162922137954747
BID	0.350365862308374
C1QBP	0.172145638386713
CALB1	0.227848278919052
CCAR1	0.367935468516814
CMPK1	0.249541737674393
DIRAS2	0.0546179862627515
EEF1B2	-0.0561748963224594
PRXL2A	-0.129677982726364
FDPS	0.66306353609572
GMFB	0.643217420873981
K7EK78	0.0792133587735669
PA2G4	-0.159592270260679
PAK1	0.250655334009376
PDXK	0.103541091818776
PSMA1	-0.0584611855103679
PSMA5	0.0199483758766511
PSMB7	-0.076106450353148
RAB23	0.218966478695928
RAB5A	0.24070157749901
RAB5B	0.0968995282459138
RAB5C	0.176443054918921
RAB6A	0.235717947911219
RAB6B	0.273123778741808
RTN3	-0.336645686274383
UBE2M	0.105565546704583
UBE2N	0.631040705773564
UCHL1	0.266066684925119
YWHAB	-0.0148996245401627
YWHAE	0.0477697670535467
YWHAH	0.0619609961192165
YWHAQ	0.145538568828963
YWHAZ	0.151718029913029
