19	35	0.0021207193
23	35	0.0021207193
35	36	0.0017306589
33	36	0.0017306589
32	37	0.0015888031
3	37	0.0015888031
37	38	0.001566083
36	38	0.001566083
38	39	0.0013932717
20	39	0.0013932717
4	40	0.0013815906
14	40	0.0013815906
40	41	0.0013278755
39	41	0.0013278755
24	42	0.0010132809
17	42	0.0010132809
41	43	0.001171261
22	43	0.001171261
11	44	0.0010647414
43	44	0.0010647414
44	45	0.0010504391
13	45	0.0010504391
12	46	0.00096057425
45	46	0.00096057425
2	47	0.00083314616
30	47	0.00083314616
47	48	0.0007968918
42	48	0.0007968918
46	48	0.0007968918
48	49	0.00079630804
26	49	0.00079630804
31	50	0.0007409441
49	50	0.0007409441
7	51	0.00073462864
50	51	0.00073462864
51	52	0.0007279832
28	52	0.0007279832
25	53	0.00049775763
52	53	0.00049775763
5	54	0.00048745508
53	54	0.00048745508
27	55	0.00040153114
54	55	0.00040153114
55	56	0.00037691783
34	56	0.00037691783
29	56	0.00037691783
56	57	0.00036832556
18	57	0.00036832556
57	58	0.00031126558
21	58	0.00031126558
58	59	0.00022723163
10	59	0.00022723163
1	60	0.0001647944
59	60	0.0001647944
16	61	0.0001492515
60	61	0.0001492515
61	62	0.00014660171
8	62	0.00014660171
9	63	0.00010894976
62	63	0.00010894976
63	64	4.8995036e-05
6	64	4.8995036e-05
15	65	3.5994644e-06
64	65	3.5994644e-06
