3	35	0.0019667908
32	35	0.0019667908
13	36	0.0019598498
12	36	0.0019598498
35	37	0.0018573715
36	37	0.0018573715
25	38	0.0023923889
34	38	0.0023923889
18	39	0.0023441082
38	39	0.0023441082
16	40	0.0022696608
39	40	0.0022696608
15	41	0.0018194562
40	41	0.0018194562
26	42	0.0012352577
37	42	0.0012352577
19	42	0.0012352577
23	43	0.00091420126
22	43	0.00091420126
42	43	0.00091420126
17	44	0.0008139451
24	44	0.0008139451
27	45	0.0007970919
44	45	0.0007970919
41	45	0.0007970919
43	45	0.0007970919
8	46	0.0007824957
45	46	0.0007824957
46	47	0.0007546999
5	47	0.0007546999
7	48	0.0007519694
47	48	0.0007519694
48	49	0.0007498797
21	49	0.0007498797
30	50	0.00074949313
49	50	0.00074949313
33	51	0.0007414682
50	51	0.0007414682
51	52	0.00048068512
10	52	0.00048068512
2	53	0.00040153114
52	53	0.00040153114
53	54	0.00037691783
29	54	0.00037691783
4	55	0.00035292126
54	55	0.00035292126
55	56	0.00024245663
28	56	0.00024245663
11	57	0.00018723951
56	57	0.00018723951
14	58	0.00017052754
57	58	0.00017052754
58	59	0.00015710555
20	59	0.00015710555
31	60	0.00013523939
59	60	0.00013523939
1	61	0.00011575386
60	61	0.00011575386
9	62	3.838522e-05
61	62	3.838522e-05
62	63	2.502979e-06
6	63	2.502979e-06
