ACAD9	0.282078601955056
ACTN4	0.156446901961815
ADD1	0.06898957675364
AGRN	0.343097425691033
AHNAK	1.1500951082985
AK4	0.26162483023178
ANK1	0.0266974509605409
ANK2	-0.00348216960457126
ANKFY1	0.387623693217567
APP	0.153380728944004
APPL2	0.774815601864769
AQP4	1.08926045183039
ATP1A2	-0.237291645647663
ATP6V1F	-0.0507938715250789
ATP6V1G2	-0.210348166045443
BASP1	0.686963270210962
BZW1	0.602474485001115
CNTN1	0.155527155823929
COL4A2	0.272944334587147
COL6A1	1.03240243437865
COL6A3	0.701732574475208
COPA	0.00791155433333842
COPB1	-0.235071885945511
COPG1	0.0809453579008422
CTNNA2	0.304872375903828
CTNNB1	0.188997896041148
CTNND2	0.148342389153007
DARS	0.404755309861816
DCLK2	0.249549456898787
DDX1	-0.10315984549575
DDX39B	0.140011699473465
DHX9	0.327518085359619
DLST	-0.465507692137772
DSP	1.3537396520341
E9PEB9	0.297214382749205
DYNC1H1	-0.00609293342097124
EEF2	0.133997379895891
EFTUD2	0.273342911374109
EIF2AK2	-0.0146175890101324
EIF2S1	0.248275649505139
EIF3A	0.390703695205308
EIF3B	0.419049451522462
EPRS	-0.0276808937636746
ERLIN2	0.616857848360108
ETF1	0.415613076977042
ETFDH	0.107825920192077
FABP3	0.499731510930249
FARP1	0.446850516100313
FASN	0.236991648804317
FLNA	1.27817862156192
FN3K	-0.21283684335951
FYN	0.323912404495797
GAD1	-0.019014117290748
GBE1	0.0525560861622965
GPC1	0.0413830148560428
GPR37L1	0.618602916103712
HAPLN4	0.208165268668528
HNRNPH1	0.179632839648302
HNRNPU	0.101306936091345
IPO5	0.151993360601825
IQGAP1	1.0175885949497
ISCA1	0.0364892636953495
KIF1A	-0.0658834173464877
KIF5B	0.434825276348159
KNDC1	0.0549806524297797
KTN1	0.435681647712801
LAMB2	0.478064056549947
LAMC1	0.588326609524819
LRP1	-0.0255855442245371
LYPLAL1	0.949360364751284
MACF1	0.232850043653681
MAG	-0.580140058385564
MARC2	0.0192297765248354
MFN2	0.0244404110639787
MMAB	-0.385882064394266
MMS19	0.0100859053925276
MPP6	0.193870010343992
MTHFD1	0.330123416865714
MYH14	0.332260905367921
MYH9	0.443292251727274
MYO18A	0.0761877296469575
NCAM1	0.0637137526035054
NCAM2	0.0823644492148082
NEDD8-MDP1	-0.502771499525891
NRCAM	0.245505538749467
NSFL1C	0.346800905856252
NUMA1	0.607504536737864
OMG	0.100447119348433
OSBPL1A	-0.0391712019382821
PARP1	0.62227566576711
PC	0.236755519547231
PCBP1	-0.0509005666785614
PCSK1N	-0.259936779964421
PFDN4	-0.432812504991856
PFDN5	-0.167873153476132
PFKL	0.113991236961845
PLEC	1.26561693783623
PODXL	0.324255940701543
POR	0.213104227834855
PLPP3	0.718092072784228
PPP3CA	-0.26569924470548
PRDX3	-0.160595966099656
PRKCA	0.190267617635772
PRKDC	0.381727394063883
PRODH	0.188184439756776
PRPF8	0.0603060231638831
PTPRA	0.231804743772996
RPN1	0.47997382241097
RPN2	0.321114846843098
RUVBL2	0.197293155093429
SEC31A	0.027258220190404
SEPTIN8	-0.0314179461284189
SESTD1	0.326692477909843
SLC1A3	0.406883678910903
SLC25A20	0.624750850237541
SLC3A2	0.207555904372142
SNCA	0.174326615930852
SNCB	-0.405478681542811
SNCG	-0.315455174454253
SND1	0.19255296372615
SORT1	0.158555442414331
A0A0A0MS37	0.378223622830336
SPTAN1	0.102660265265963
SPTBN1	0.0979317743175465
STOML2	0.00518374094074351
STXBP3	0.598728700039618
SULT4A1	-0.344422938023921
SVIP	0.0403428923711001
TARDBP	0.104920468697899
TARS	0.0592702403830453
TFG	-0.00121902540315505
TGM2	-0.111671182121186
TINAGL1	0.0490376839754735
TLN1	0.931820869593509
TLN2	-0.070515309545542
TMOD2	-0.0362588596372772
TNPO1	0.128977893766626
TNR	0.179131741884811
TOMM40	-0.0132454468402344
TPR	0.357612510900484
TRIO	0.547834773631731
TTLL12	0.0412541823864604
UBA6	0.224648772162265
WBP2	-0.0776064304216866
XPO1	0.151605116502276
XRCC5	0.296322142378289
XRCC6	0.0868017950989749
YKT6	-0.135221967416903
