ACBD7	0.288001886473071
ALDH4A1	0.026991860700423
AMPD2	0.103982502389168
APRT	1.10839757162524
ARHGDIA	1.59275970946484
ATXN10	-0.245654376227037
CHMP2A	-0.0359992234630898
DHRS7	-0.112415679131685
DRG1	0.348965446097333
EIF3F	-0.0293613616891255
FKBP1A	-0.0173342094167516
FKBP2	0.461165649099074
FSCN1	0.279235811699924
GLO1	0.632347949178378
HINT1	0.176781532726595
HSD17B12	0.0027257482851743
HTT	0.317144602048663
IARS	-0.384618383197597
IVD	-0.0128912714618067
KARS	-0.210197315037285
KHDRBS1	0.0387297469208316
LARS	-0.440218618138542
LGALSL	0.294092299118428
MYEF2	0.0731857903716763
NDRG2	-0.367404806736196
NONO	-0.0108077459473959
NUDT3	0.544605342095925
OXCT1	0.393473538478703
PAFAH1B2	0.63445768619624
PDXP	-0.050276129108092
PFN1	0.603992896832972
PFN2	0.0671203030584847
PGAM1	1.014782393933
PGK1	0.335607219545947
PPA1	0.262552966679301
PPIA	1.0751449515616
PRDX5	1.17343008142039
PREP	0.602285581454985
PSMC1	-0.0764897732185973
PSMD2	-0.160616926693341
RARS	-0.310576604405378
RBP1	1.40664307771619
RPS3A	0.020208571819707
SCRN1	0.230458454183928
SFXN5	-0.00458065593030852
SSB	-0.133968045355876
TMPO	-0.40713486808681
TPI1	0.295886823369673
UBE2K	0.785609383487523
