15	35	0.0044400706
16	35	0.0044400706
20	36	0.001605038
3	36	0.001605038
6	37	0.0020034742
12	37	0.0020034742
37	38	0.0010622395
11	38	0.0010622395
14	39	0.0011181363
21	39	0.0011181363
39	40	0.0010233172
19	40	0.0010233172
35	41	0.0009792788
40	41	0.0009792788
41	42	0.0009026374
36	42	0.0009026374
23	42	0.0009026374
10	43	0.00086853636
38	43	0.00086853636
9	43	0.00086853636
42	43	0.00086853636
43	44	0.00083186646
17	44	0.00083186646
44	45	0.0008291271
30	45	0.0008291271
22	46	0.00081124826
45	46	0.00081124826
26	47	0.0008031805
46	47	0.0008031805
33	48	0.00079371996
47	48	0.00079371996
29	49	0.00074913475
48	49	0.00074913475
5	50	0.00073986687
49	50	0.00073986687
50	51	0.0006924975
27	51	0.0006924975
25	52	0.00053732627
51	52	0.00053732627
52	53	0.0005212557
8	53	0.0005212557
53	54	0.00039706702
7	54	0.00039706702
32	55	0.00038984456
54	55	0.00038984456
55	56	0.00037691783
2	56	0.00037691783
18	57	0.00035895122
56	57	0.00035895122
57	58	0.00023491964
31	58	0.00023491964
24	59	0.00018186211
58	59	0.00018186211
4	60	0.00016993203
59	60	0.00016993203
60	61	0.0001395783
28	61	0.0001395783
1	62	0.00011575386
61	62	0.00011575386
62	63	0.000102804486
34	63	0.000102804486
13	64	2.7413867e-06
63	64	2.7413867e-06
