34	35	0.0067581227
25	35	0.0067581227
13	36	0.0023500125
6	36	0.0023500125
4	37	0.002023836
12	37	0.002023836
1	38	0.001980611
37	38	0.001980611
38	39	0.0019365285
36	39	0.0019365285
39	40	0.0014890287
21	40	0.0014890287
20	41	0.0010756665
3	41	0.0010756665
40	42	0.0012456457
9	42	0.0012456457
19	43	0.0011082821
42	43	0.0011082821
43	44	0.00096892746
16	44	0.00096892746
23	45	0.0009026374
41	45	0.0009026374
44	45	0.0009026374
45	46	0.00086853636
10	46	0.00086853636
35	47	0.0008209123
46	47	0.0008209123
8	48	0.000812562
47	48	0.000812562
48	49	0.00080727314
33	49	0.00080727314
49	50	0.0007730377
5	50	0.0007730377
50	51	0.00075525173
22	51	0.00075525173
51	52	0.0007299657
29	52	0.0007299657
52	53	0.00070020085
2	53	0.00070020085
28	54	0.0005105543
53	54	0.0005105543
18	55	0.00050948875
54	55	0.00050948875
55	56	0.00040229224
27	56	0.00040229224
32	57	0.00038984456
56	57	0.00038984456
57	58	0.00037118985
31	58	0.00037118985
58	59	0.00022862716
7	59	0.00022862716
24	60	0.00018762877
59	60	0.00018762877
26	61	0.00016663584
60	61	0.00016663584
61	62	0.00014286586
30	62	0.00014286586
11	63	0.00013191625
62	63	0.00013191625
63	64	0.00011978089
14	64	0.00011978089
64	65	7.046066e-05
15	65	7.046066e-05
17	66	2.0238047e-06
65	66	2.0238047e-06
