ACOT7	0.0230782257934786
APEH	0.233808271282711
ARMC10	-0.127415642934259
ATG3	-0.326445818460097
ATP1B3	0.444664715854845
BLVRA	0.939656261264589
CPE	-0.0165168447971079
CRYM	0.265673020784738
CSNK2A2	0.00893740206194946
ENO2	-0.071412551220309
ETFA	0.349473264755307
GARS	0.0482304905277502
GDI1	0.139421345585995
GDI2	0.130225326353427
GOT1	-0.179474613709044
HSPA4	-0.0762471020465329
HSPD1	-0.0685203945818482
HSPH1	-0.046253951077372
LDHA	0.262232625775419
LDHB	0.629250488227031
MDH1	0.277904217891193
OSTF1	0.0796289775779287
P4HB	0.34806155774194
PGM2L1	-0.0363476594848775
PPP1R7	0.254831546738119
PTPA	0.540923781877642
PPP3CB	-0.0775984117773246
RAB31	-0.064009343653443
RAD23A	-0.458404148589584
RANBP1	-0.145735748480051
SRM	1.31138915586757
TIPRL	0.0333778250368835
TRIM2	0.0401472483295965
A0A0A6YYH3	0.237405902663298
