20	35	0.002982093
3	35	0.002982093
12	36	0.0023280405
11	36	0.0023280405
14	37	0.001255904
26	37	0.001255904
18	38	0.0034512854
15	38	0.0034512854
16	39	0.0020051396
38	39	0.0020051396
37	40	0.0011249848
19	40	0.0011249848
40	41	0.00089776
33	41	0.00089776
36	42	0.0011059882
6	42	0.0011059882
32	43	0.0009279377
42	43	0.0009279377
35	43	0.0009279377
31	44	0.0008395563
23	44	0.0008395563
41	44	0.0008395563
17	45	0.0008139451
24	45	0.0008139451
44	46	0.00079001515
39	46	0.00079001515
45	46	0.00079001515
43	46	0.00079001515
46	47	0.00077227916
28	47	0.00077227916
29	48	0.00073755474
47	48	0.00073755474
27	49	0.000732493
48	49	0.000732493
49	50	0.0006905294
7	50	0.0006905294
30	51	0.00052497245
50	51	0.00052497245
10	52	0.00039870033
51	52	0.00039870033
5	53	0.000374646
52	53	0.000374646
53	54	0.00034231786
1	54	0.00034231786
54	55	0.00029165152
34	55	0.00029165152
2	56	0.00023182927
55	56	0.00023182927
13	57	0.00022534962
56	57	0.00022534962
4	58	0.00016993203
57	58	0.00016993203
9	59	0.00015462076
58	59	0.00015462076
59	60	0.00014660171
8	60	0.00014660171
21	61	0.00010527409
60	61	0.00010527409
61	62	4.9985585e-05
22	62	4.9985585e-05
25	63	6.6078424e-06
62	63	6.6078424e-06
