34	35	0.00367724
15	35	0.00367724
21	36	0.0017780671
26	36	0.0017780671
23	37	0.0016496431
36	37	0.0016496431
1	38	0.0014452054
37	38	0.0014452054
6	39	0.0020034742
12	39	0.0020034742
11	40	0.0015798053
39	40	0.0015798053
40	41	0.0010234745
13	41	0.0010234745
38	42	0.001171261
22	42	0.001171261
42	43	0.0011085016
9	43	0.0011085016
24	44	0.0010343987
43	44	0.0010343987
17	45	0.00090566784
44	45	0.00090566784
2	46	0.000869736
4	46	0.000869736
41	46	0.000869736
45	46	0.000869736
46	47	0.0008182968
30	47	0.0008182968
47	48	0.00081251236
3	48	0.00081251236
48	49	0.0007543538
31	49	0.0007543538
27	50	0.00073532865
49	50	0.00073532865
28	51	0.000732299
50	51	0.000732299
35	52	0.000573233
51	52	0.000573233
33	53	0.00050598633
52	53	0.00050598633
18	54	0.0005020839
53	54	0.0005020839
54	55	0.00048068512
10	55	0.00048068512
8	56	0.0004115543
55	56	0.0004115543
56	57	0.00040400925
5	57	0.00040400925
57	58	0.00038969825
32	58	0.00038969825
58	59	0.00023182927
29	59	0.00023182927
16	60	0.00021248375
59	60	0.00021248375
19	61	0.00019263706
60	61	0.00019263706
7	62	0.0001316169
61	62	0.0001316169
62	63	0.0001293506
25	63	0.0001293506
63	64	0.00011978089
14	64	0.00011978089
20	65	2.826723e-06
64	65	2.826723e-06
