6	35	0.0022424366
11	35	0.0022424366
18	36	0.001800326
16	36	0.001800326
1	37	0.0014452054
21	37	0.0014452054
25	38	0.001794373
36	38	0.001794373
37	39	0.0014177492
4	39	0.0014177492
38	40	0.0012684242
39	40	0.0012684242
3	41	0.0010781784
20	41	0.0010781784
40	42	0.0011082821
19	42	0.0011082821
42	43	0.00096648105
35	43	0.00096648105
43	44	0.00095485174
12	44	0.00095485174
44	45	0.00086563337
41	45	0.00086563337
24	45	0.00086563337
17	45	0.00086563337
29	45	0.00086563337
22	46	0.00085095514
45	46	0.00085095514
14	47	0.0008502357
46	47	0.0008502357
47	48	0.0008089937
28	48	0.0008089937
48	49	0.0007738755
8	49	0.0007738755
5	50	0.0007474491
49	50	0.0007474491
50	51	0.00067570625
31	51	0.00067570625
27	52	0.0004822312
51	52	0.0004822312
7	53	0.0004011489
52	53	0.0004011489
2	54	0.00037691783
53	54	0.00037691783
54	55	0.0003460756
26	55	0.0003460756
55	56	0.00029165152
34	56	0.00029165152
10	57	0.00022723163
56	57	0.00022723163
13	58	0.00021843115
57	58	0.00021843115
32	59	0.00018771064
58	59	0.00018771064
9	60	0.00015950932
59	60	0.00015950932
60	61	0.00014286586
30	61	0.00014286586
61	62	0.00012845977
23	62	0.00012845977
15	63	7.046066e-05
62	63	7.046066e-05
33	64	9.1183065e-06
63	64	9.1183065e-06
